lat,lon,adpSum,onWeb,Flags,fulladdr,DETLOC,Name,Address,City,County,State,Zip,Circuit,AOR,Docket,Type,Type.Detailed,ICE.Funded,Population.Count,Date.of.Last.Use,Date.of.First.Use,FY18.Max.Population.Count,FY18.ADP,FY17.ADP,FY16.ADP,FY15.ADP,FY14.ADP,FY18.Facility.Bookins,FY17.Facility.Bookins,FY16.Facility.Bookins,FY15.Facility.Bookins,FY18.Non.Criminal,FY18.Criminal,FY17.Non.Criminal,FY17.Criminal,FY16.Non.Criminal,FY16.Criminal,FY15.Non.Criminal,FY15.Criminal,ICE.Threat.Level.1,ICE.Threat.Level.2,ICE.Threat.Level.3,No.ICE.Threat.Level,Facility.Operator,FY17.Calendar.Days.in.Use,FY17...of.Days.in.Use,FY17.Total.Mandays,FY17.Max.Pop.Count,geocodelat,geocodelon
41.567503,-75.408393,3,0,,3057 EASTON TURNPIKE WAYMART PA 18472,BOPCAA,USP CANAAN,3057 EASTON TURNPIKE,WAYMART,WAYNE,PA,18472,3,PHI,PHI,BOP,BOP,No,0,22.10.2017,02.09.2009,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,BOP,372,1.02,365,1,41.567503,-75.408393
32.655916,-114.612156,3,0,,3911 S. PICO AVE. YUMA AZ 85365,YUMHOLD,YUMA HOLDROOM,3911 S. PICO AVE.,YUMA,YUMA,AZ,85365,9,PHO,YUM,Other,HOLD,Yes,4,04.11.2017,07.04.2008,4,2,0,1,0,0,13,1168,1393,1105,2,0,0,0,1,0,0,0,0,0,0,2,FEDERAL,26,0.07,26,2,32.655916,-114.612156
34.329932,-77.887477,3,0,,3950 JUVENILE RD CASTLE HAYNE NC 28429,NWHNVNC,NEW HANOVER COUNTY JAIL,3950 JUVENILE RD,CASTLE HAYNE,NEW HANOVER,NC,28429,4,ATL,CLT,IGSA,IGSA,Yes,0,02.11.2017,05.06.2012,6,1,1,0,0,1,37,176,82,65,0,1,0,1,0,0,0,0,0,0,1,0,COUNTY (SHERIFF),179,0.49,354,11,34.329932,-77.887477
42.871214,-97.393709,3,0,,410 WALNUT STREET YANKTON SD 57078,YANCOSD,YANKTON COUNTY JAIL,410 WALNUT STREET,YANKTON,YANKTON,SD,57078,8,SPM,SPM,USMS IGA,USMS IGA,Yes,0,02.11.2017,25.04.1995,7,2,1,0,0,0,40,149,0,0,1,1,1,1,0,0,0,0,0,0,0,1,COUNTY,158,0.43,438,10,42.871214,-97.393709
26.18407,-80.118515,3,0,,4545 NORTH FEDERAL HIGHWAY FORT LAUDERDALE FL 33308,ASHRSFL,ATLANTIC SHORES HOSPITAL,4545 NORTH FEDERAL HIGHWAY,FORT LAUDERDALE,BROWARD,FL,33308,11,MIA,KRO,Other,HOSPITAL,No,0,08.05.2017,01.12.2010,0,0,0,1,1,1,2,13,43,35,0,0,0,0,1,0,1,0,0,0,0,0,,105,0.29,160,3,26.18407,-80.118515
38.064797,-84.547314,3,0,,600 OLD FRANKFORD CR LEXINGTON KY 40510,FAYETKY,FAYETTE COUNTY DETENTION CENTER,600 OLD FRANKFORD CR,LEXINGTON,FAYETTE,KY,40510,6,CHI,CHI,USMS IGA,USMS IGA,Yes,0,04.11.2017,05.09.1992,5,1,1,1,0,0,53,257,276,88,0,1,0,1,0,1,0,0,0,0,0,0,COUNTY,222,0.61,434,13,38.064797,-84.547314
37.796455,-122.401714,3,0,,630 SANSOME ST. SAN FRANCISCO CA 94111,SFRHOLD,SFR HOLD ROOM,630 SANSOME ST.,SAN FRANCISCO,SAN FRANCISCO,CA,94111,9,SFR,SFR,Other,HOLD,Yes,0,16.10.2017,15.03.2008,17,1,0,0,1,1,555,4332,3294,2795,0,0,0,0,0,0,0,1,0,0,0,0,FEDERAL,50,0.14,106,25,37.796455,-122.401714
34.100777,-117.297532,3,0,,655 WEST RIALTO AVENUE SAN BERNADINO CA 92410,SBDHOLD,SAN BERNADINO HOLD ROOM,655 WEST RIALTO AVENUE,SAN BERNADINO,SAN BERNARDINO,CA,92410,9,LOS,SBD,Other,HOLD,Yes,2,03.11.2017,06.11.2008,4,1,1,1,0,0,370,2837,6456,5692,0,1,0,0,0,1,0,0,0,0,0,0,FEDERAL,138,0.38,210,5,34.100777,-117.297532
36.732647,-119.785212,3,0,,733 L STREET FRESNO CA 93721,FREHOLD,FRESNO HOLDROOM,733 L STREET,FRESNO,FRESNO,CA,93721,9,SFR,FRE,Other,HOLD,Yes,5,04.11.2017,14.07.2006,13,3,0,0,0,0,124,1083,1058,1106,0,3,0,0,0,0,0,0,2,0,0,0,FEDERAL,38,0.1,71,13,36.732647,-119.785212
32.659732,-117.109774,3,0,,800 BAY MARINA DR NATIONAL CITY CA 91950,BWMARCA,BEST WESTERN MARINA,800 BAY MARINA DR,NATIONAL CITY,SAN DIEGO,CA,91950,9,SND,,Other,Other,Yes,0,05.02.2017,16.01.2017,0,0,3,0,0,0,10,422,0,0,0,0,3,0,0,0,0,0,0,0,0,0,HOTEL,18,0.05,1006,158,32.659732,-117.109774
35.373308,-119.010636,3,0,,800 TRUXTUN BAKERSFIELD CA 93301,BKLHOLD,BAKERFIELD HOLD,800 TRUXTUN,BAKERSFIELD,SUMMIT,CA,93301,9,SFR,BKI,Other,HOLD,Yes,0,03.11.2017,11.02.2008,18,1,0,1,0,1,167,3592,4546,3075,0,0,0,0,0,1,0,0,0,0,0,0,FEDERAL,19,0.05,42,18,35.373308,-119.010636
32.82514,-96.87117,3,0,,8101 N STEMMONS FWY DALLAS TX 75247,DALHOLD,DALLAS FIELD OFFICE HOLD ROOM,8101 N STEMMONS FWY,DALLAS,DALLAS,TX,75247,5,DAL,DAL,Other,HOLD,Yes,0,25.09.2017,26.02.1997,0,0,1,1,1,0,886,11937,12122,10320,0,0,0,1,1,0,0,1,0,0,0,0,FEDERAL,308,0.84,470,22,32.82514,-96.87117
33.58543,-101.843295,3,0,,811 MAIN STREET LUBBOCK TX 79401,LUBBOTX,LUBBOCK COUNTY DETENTION CENTER,811 MAIN STREET,LUBBOCK,LUBBOCK,TX,79401,5,DAL,LBK,USMS IGA,USMS IGA,Yes,0,30.10.2017,02.01.2007,3,0,1,1,0,1,9,191,128,84,0,0,0,1,0,0,0,0,0,0,0,0,COUNTY (SHERIFF),139,0.38,293,8,33.58543,-101.843295
45.847792,-122.819709,3,0,,901 PORT AVENUE SAINT HELENS OR 97051,COLUMOR,COLUMBIA COUNTY JAIL,901 PORT AVENUE,SAINT HELENS,COLUMBIA,OR,97051,9,SEA,POO,USMS IGA,USMS IGA,Yes,0,24.04.2014,19.07.1991,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,COUNTY (SHERIFF),0,0,0,0,45.847792,-122.819709
NA,NA,3,0,,Redacted Redacted Redacted Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,7,CHI,CHI,ORR,ORR,No,0,10.07.2015,03.10.2014,0,0,0,0,3,0,0,0,0,17,0,0,0,0,0,0,3,0,0,0,0,0,,0,0,0,0,NA,NA
NA,NA,3,0,,Redacted Redacted Redacted Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,11,MIA,,ORR,ORR,No,0,29.09.2015,10.06.2015,0,0,0,0,3,0,0,0,0,37,0,0,0,0,0,0,3,0,0,0,0,0,,0,0,0,0,NA,NA
NA,NA,3,0,,Redacted Redacted Redacted Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,11,MIA,,ORR,ORR,No,0,30.03.2016,28.05.2015,0,0,0,0,3,0,0,0,0,28,0,0,0,0,0,0,3,0,0,0,0,0,,0,0,0,0,NA,NA
NA,NA,3,0,,Redacted Redacted Redacted Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,9,PHO,,ORR,ORR,No,3,04.11.2017,14.06.2017,3,3,0,0,0,0,3,4,0,0,3,0,0,0,0,0,0,0,0,0,0,3,,116,0.32,130,3,NA,NA
38.018321,-122.133084,2,0,,1000 WARD STREET MARTINEZ CA 94553,CONCOCA,CONTRA COSTA COUNTY JAIL,1000 WARD STREET,MARTINEZ,CONTRA COSTA,CA,94553,9,SFR,SFR,USMS IGA,USMS IGA,Yes,0,30.10.2017,06.04.2010,2,0,0,1,1,0,4,42,119,43,0,0,0,0,0,1,0,0,0,0,0,0,COUNTY,21,0.06,45,11,38.018321,-122.133084
33.752819,-117.8342,2,0,,1001 N. TUSTIN AVENUE SANTA ANA CA 92705,WSTMCCA,WESTERN MEDICAL CENTER,1001 N. TUSTIN AVENUE,SANTA ANA,ORANGE,CA,92705,9,LOS,LOS,Other,HOSPITAL,No,0,24.06.2015,15.01.2009,0,0,0,0,1,1,0,0,0,61,0,0,0,0,0,0,0,1,0,0,0,0,HOSPITAL,0,0,0,0,33.752819,-117.8342
38.843485,-77.310997,2,0,,10520 JUDICIAL DRIVE FAIRFAX VA 22030,FXADCVA,FAIRFAX COUNTY ADULT DETENTION CENTER,10520 JUDICIAL DRIVE,FAIRFAX,FAIRFAX,VA,22030,4,WAS,WAS,IGSA,IGSA,Yes,0,02.11.2017,17.10.2003,4,1,1,0,0,0,84,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,COUNTY,95,0.26,306,12,38.843485,-77.310997
61.218718,-149.857357,2,0,,1400 E. 4TH AVE ANCHORAGE AK 99501,ANCHOAK,ANCHORAGE CORRECTIONAL COMPLEX,1400 E. 4TH AVE,ANCHORAGE,ANCHORAGE,AK,99501,9,SEA,ANC,USMS IGA,USMS IGA,Yes,1,04.11.2017,10.07.1988,2,1,1,0,0,0,13,31,12,21,0,1,0,0,0,0,0,0,0,0,1,0,COUNTY (CORRECTIONS),156,0.43,204,4,61.218718,-149.857357
39.256226,-76.683357,2,0,,1530 CATON CENTER DRIVE BALTIMORE MD 21227,BALHOLD,BALTIMORE DD&P,1530 CATON CENTER DRIVE,BALTIMORE,BALTIMORE,MD,21227,4,BAL,BAL,Other,HOLD,Yes,0,29.10.2017,01.07.2001,3,2,0,0,0,0,270,1579,1128,1003,0,2,0,0,0,0,0,0,1,1,0,0,FEDERAL,54,0.15,88,11,39.256226,-76.683357
34.470995,-117.295979,2,0,,16850 BEAR VALLEY ROAD VICTORVILLE CA 92395,DSRTVCA,DESERT VALLEY HOSPITAL,16850 BEAR VALLEY ROAD,VICTORVILLE,COUNTY,CA,92395,9,LOS,ADE,Other,HOSPITAL,No,0,27.12.2016,11.06.2014,0,0,0,1,1,0,2,4,73,58,0,0,0,0,1,0,0,0,0,0,0,0,,3,0.01,3,1,34.470995,-117.295979
35.052729,-106.62981,2,0,,1720 RANDOLPH ROAD ALBUQUERQUE NM 87106,ABQHOLD,ALBUQUERQUE HOLD ROOM,1720 RANDOLPH ROAD,ALBUQUERQUE,BERNALILLO,NM,87106,10,ELP,ABQ,Other,HOLD,Yes,0,24.10.2017,26.05.2009,1,0,1,0,0,1,80,712,2888,2412,0,0,0,0,0,0,0,0,0,0,0,0,FEDERAL,110,0.3,190,10,35.052729,-106.62981
29.4236,-98.4973,2,29.4236,,218 S. LAREDO ST SAN ANTONIO TX 78207,WACLATX,CENTRAL TEXAS DETENTION FACILITY,218 S. LAREDO ST,SAN ANTONIO,BEXAR,TX,78207,5,SNA,SNA,USMS IGA,USMS IGA,Yes,0,24.10.2017,07.04.1997,3,0,1,0,0,1,10,140,48,76,0,0,0,1,0,0,0,0,0,0,0,0,GEO,146,0.4,240,5,29.424619,-98.49735
38.449523,-78.870586,2,0,,25 SOUTH LIBERTY STREET HARRISONBURG VA 22801,ROCKIVA,ROCKINGHAM COUNTY JAIL,25 SOUTH LIBERTY STREET,HARRISONBURG,HARRISONBURG CITY,VA,22801,4,WAS,WAS,USMS IGA,USMS IGA,Yes,1,04.11.2017,13.11.1989,4,1,1,0,0,0,32,110,75,45,1,1,0,0,0,0,0,0,0,0,0,1,COUNTY (SHERIFF),157,0.43,203,3,38.449523,-78.870586
34.221353,-119.064598,2,0,,275 SKYWAY DRIVE CAMARRILLO CA 93010,VENHOLD,VENTURA CUSTODY CASE,275 SKYWAY DRIVE,CAMARRILLO,VENTURA,CA,93010,9,LOS,VEN,Other,HOLD,Yes,0,03.11.2017,09.05.2001,5,1,1,0,0,0,234,1326,1053,1092,1,1,0,1,0,0,0,0,0,0,0,0,FEDERAL,129,0.35,285,6,34.221353,-119.064598
44.078943,-103.220827,2,0,,307 SAINT JOSEPH STREET RAPID CITY SD 57701,PENNISD,PENNINGTON COUNTY JAIL (SOUTH DAKOTA),307 SAINT JOSEPH STREET,RAPID CITY,PENNINGTON,SD,57701,8,SPM,SPM,USMS IGA,USMS IGA,Yes,0,02.11.2017,14.06.1994,5,2,0,0,0,0,7,41,24,17,1,1,0,0,0,0,0,0,0,0,0,1,COUNTY (SHERIFF),118,0.32,151,4,44.078943,-103.220827
33.883511,-118.122249,2,0,,34 CIVIC CENTER PLAZA SANTA ANA CA 90701,SAAHOLD,SANTA ANA DRO HOLDROOM,34 CIVIC CENTER PLAZA,SANTA ANA,ORANGE,CA,90701,9,LOS,LOS,Other,HOLD,Yes,0,05.06.2017,01.11.2007,0,0,1,1,0,0,1012,6576,6322,6020,0,0,1,0,0,1,0,0,0,0,0,0,FEDERAL,225,0.62,231,7,33.883511,-118.122249
40.6969,-111.916848,2,0,,3415 SOUTH 900 WEST SALT LAKE CITY UT 84119,SLSLCUT,SALT LAKE COUNTY METRO JAIL,3415 SOUTH 900 WEST,SALT LAKE CITY,SALT LAKE,UT,84119,10,SLC,SLC,USMS IGA,USMS IGA,Yes,0,29.10.2017,02.03.1993,5,1,1,0,0,0,41,280,54,12,0,1,0,1,0,0,0,0,0,0,0,0,COUNTY (SHERIFF),135,0.37,363,14,40.6969,-111.916848
40.529678,-112.298459,2,0,,47 SOUTH MAIN STREET TOOELE UT 84074,TOOELUT,TOOELE COUNTY JAIL,47 SOUTH MAIN STREET,TOOELE,TOOELE,UT,84074,10,SLC,SLC,USMS IGA,USMS IGA,Yes,2,04.11.2017,08.10.1996,10,1,1,0,0,0,10,366,6,0,0,1,0,1,0,0,0,0,1,0,0,0,COUNTY,105,0.29,482,19,40.529678,-112.298459
39.198512,-76.595995,2,0,,600 E. ORDNANCE ROAD GLEN BURNIE MD 21060,AAORDMD,ANNE ARUNDEL COUNTY ORDNANCE ROAD CORRECTIONAL CTR,600 E. ORDNANCE ROAD,GLEN BURNIE,ANNE ARUNDEL,MD,21060,4,BAL,,IGSA,IGSA,Yes,20,04.11.2017,30.10.2017,20,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,COUNTY (CORRECTIONS),0,0,0,0,39.198512,-76.595995
36.846646,-76.284427,2,0,,811 EAST CITY HALL AVENUE NORFOLK VA 23510,NORFOVA,NORFOLK CITY JAIL,811 EAST CITY HALL AVENUE,NORFOLK,NORFOLK CITY,VA,23510,4,WAS,WAS,USMS IGA,USMS IGA,Yes,1,04.11.2017,11.08.2006,12,2,0,0,0,0,3,3,0,0,1,1,0,0,0,0,0,0,1,0,0,1,CITY,5,0.01,4,3,36.846646,-76.284427
NA,NA,2,0,,Redacted Redacted Redacted Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,9,SFR,SFR,ORR,ORR,No,0,30.08.2016,01.03.2000,0,0,0,1,1,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,ORR,0,0,0,0,NA,NA
NA,NA,2,0,,Redacted Redacted Redacted Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,11,MIA,,ORR,ORR,No,0,12.10.2017,26.10.2015,1,0,1,1,0,0,1,2,10,1,0,0,1,0,1,0,0,0,0,0,0,0,,107,0.29,191,5,NA,NA
NA,NA,2,0,,Redacted Redacted Redacted Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,11,MIA,MIA,ORR,ORR,No,0,14.01.2015,06.08.2014,0,0,0,0,1,1,0,0,3,21,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,NA,NA
NA,NA,2,0,,Redacted Redacted Redacted Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,5,HOU,HOU,ORR,ORR,No,0,07.01.2016,28.05.2014,0,0,0,0,0,2,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,NA,NA
NA,NA,2,0,,Redacted Redacted Redacted Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,7,CHI,CHI,ORR,ORR,No,0,28.08.2015,29.08.2014,0,0,0,0,2,0,0,0,0,15,0,0,0,0,0,0,2,0,0,0,0,0,,0,0,0,0,NA,NA
NA,NA,2,0,,Redacted Redacted Redacted Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,9,PHO,,ORR,ORR,No,0,21.10.2015,31.03.2015,0,0,0,0,2,0,0,0,0,59,0,0,0,0,0,0,2,0,0,0,0,0,,0,0,0,0,NA,NA
NA,NA,2,0,,Redacted Redacted Redacted Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,2,BOS,,ORR,ORR,No,2,04.11.2017,17.08.2017,2,2,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,2,,23,0.06,23,1,NA,NA
39.800698,-89.648801,1,0,,1 SHERIFFS PLAZA SPRINGFIELD IL 62701,SANJAIL,SANGAMON COUNTY JAIL,1 SHERIFFS PLAZA,SPRINGFIELD,SANGAMON,IL,62701,7,CHI,CHI,USMS IGA,USMS IGA,Yes,0,17.10.2017,13.04.1989,1,0,0,0,0,1,3,22,11,27,0,0,0,0,0,0,0,0,0,0,0,0,COUNTY (SHERIFF),53,0.15,59,2,39.800698,-89.648801
41.914269,-83.397637,1,0,,100 EAST 2ND STREET MONROE MI 48161,MNROEMI,MONROE COUNTY DETENTION MAIN,100 EAST 2ND STREET,MONROE,MONROE,MI,48161,6,DET,DET,IGSA,IGSA,Yes,1,13.09.2017,08.11.2013,1,1,0,0,0,0,1,4,9,18,0,1,0,0,0,0,0,0,0,0,1,0,COUNTY (SHERIFF),5,0.01,5,1,41.914269,-83.397637
38.447049,-105.18323,1,0,,100 JUSTICE CENTER ROAD CANON CITY CO 81212,FREMOCO,FREMONT COUNTY JAIL (COLORADO),100 JUSTICE CENTER ROAD,CANON CITY,FREMONT,CO,81212,10,DEN,DEN,IGSA,IGSA,Yes,0,23.04.2014,24.10.1990,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,COUNTY (SHERIFF),0,0,0,0,38.447049,-105.18323
42.862339,-106.34474,1,0,,1100 BRUCE LANE CASPER WY 82601,NATROWY,NATRONA COUNTY JAIL,1100 BRUCE LANE,CASPER,NATRONA,WY,82601,10,DEN,DEN,USMS IGA,USMS IGA,Yes,0,31.10.2017,03.12.1991,3,1,0,0,0,0,15,105,81,47,0,0,0,0,0,0,0,0,0,0,0,0,COUNTY (SHERIFF),94,0.26,162,8,42.862339,-106.34474
42.726811,-92.465645,1,0,,111 4TH STREET NE WAVERLY IA 50677,BREMEIA,BREMER COUNTY JAIL,111 4TH STREET NE,WAVERLY,BREMER,IA,50677,8,SPM,,USMS IGA,USMS IGA,Yes,0,04.10.2017,14.05.1997,1,0,1,0,0,0,14,59,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,70,0.19,300,13,42.726811,-92.465645
31.803547,-106.288678,1,0,,11541 MONTANA AVE EL PASO TX 79936,IEPHOLD,ICE EL PASO HOLD ROOM,11541 MONTANA AVE,EL PASO,EL PASO,TX,79936,5,ELP,,Other,HOLD,Yes,0,22.10.2017,05.07.2016,2,1,0,0,0,0,35,419,40,0,1,0,0,0,0,0,0,0,0,0,0,1,,141,0.39,136,2,31.803547,-106.288678
39.633469,-75.35897,1,0,,125 CEMETERY ROAD WOODSTOWN NJ 80898,SALEMNJ,SALEM COUNTY CORRECTIONAL FACILITY,125 CEMETERY ROAD,WOODSTOWN,COUNTY,NJ,80898,3,NEW,NEW,USMS IGA,USMS IGA,Yes,2,04.11.2017,09.05.1986,2,1,0,0,0,0,6,21,5,0,1,0,0,0,0,0,0,0,0,0,0,1,COUNTY (SHERIFF),52,0.14,53,3,39.633469,-75.35897
32.199578,-110.991776,1,0,,1270 WEST SILVERLAKE ROAD TUCSON AZ 85713,PIMAJAZ,PIMA COUNTY JAIL,1270 WEST SILVERLAKE ROAD,TUCSON,PIMA,AZ,85713,9,PHO,TUC,IGSA,IGSA,Yes,1,04.11.2017,10.12.1992,1,1,0,0,0,0,1,2,2,0,1,0,0,0,0,0,0,0,0,0,0,1,COUNTY,41,0.11,34,1,32.199578,-110.991776
48.822493,-122.55926,1,0,,1431 SUNSET AVE FERNDALE WA 98248,BLHHOLD,BELLINGHAM BPS ERO HOLDROOM,1431 SUNSET AVE,FERNDALE,WHATCOM,WA,98248,9,SEA,,Other,HOLD,Yes,1,04.11.2017,14.09.2017,1,1,0,0,0,0,15,66,59,0,0,1,0,0,0,0,0,0,1,0,0,0,,3,0.01,1,1,48.822493,-122.55926
38.351116,-98.186208,1,0,,1482 WEST UNITED STATES HIGHWAY 56 LYONS KS 67554,RICECKS,RICE COUNTY DETENTION CENTER,1482 WEST UNITED STATES HIGHWAY 56,LYONS,RICE,KS,67554,10,CHI,WIC,IGSA,IGSA,Yes,0,14.10.2013,23.06.2006,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,COUNTY (SHERIFF),0,0,0,0,38.351116,-98.186208
25.925868,-80.153735,1,0,,15665 BISCAYNE BOULEVARD MIAMI FL 33160,MIAHOLD,MIAMI DISTRICT,15665 BISCAYNE BOULEVARD,MIAMI,MIAMI-DADE,FL,33160,11,MIA,TAM,Other,HOLD,Yes,2,04.11.2017,13.08.2004,2,1,0,0,0,0,125,641,135,2,1,0,0,0,0,0,0,0,0,0,0,1,FEDERAL,132,0.36,157,2,25.925868,-80.153735
39.960012,-75.165295,1,0,,1600 CALLOWHILL ST PHILADELPHIA PA 19130,PHIHOLD,PHILADELPHIA DISTRICT OFFICE HOLD ROOM,1600 CALLOWHILL ST,PHILADELPHIA,PHILADELPHIA,PA,19130,3,PHI,PHI,Other,HOLD,Yes,0,28.09.2017,16.06.1980,0,0,0,0,0,1,211,1259,685,772,0,0,0,0,0,0,0,0,0,0,0,0,FEDERAL,5,0.01,5,1,39.960012,-75.165295
32.306066,-106.805269,1,0,,1850 COPPER LOOP LAS CRUCES NM 88004,DONAANM,DONA ANA COUNTY DETENTION CENTER,1850 COPPER LOOP,LAS CRUCES,DONA ANA,NM,88004,10,ELP,ELP,IGSA,IGSA,Yes,0,05.02.2017,08.05.2001,0,0,1,0,0,0,0,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,COUNTY,87,0.24,426,11,32.306066,-106.805269
38.812429,-77.137157,1,0,,200 SOUTH WHITING STREET ALEXANDRIA VA 22304,NVJDCVA,NORTHERN VIRGINIA JUVENILE DETENTION CENTER,200 SOUTH WHITING STREET,ALEXANDRIA,COUNTY,VA,22304,4,WAS,WAS,IGSA,JUVENILE,Yes,0,25.09.2017,09.07.2015,0,0,0,1,0,0,4,4,4,2,0,0,0,0,1,0,0,0,0,0,0,0,,5,0.01,5,1,38.812429,-77.137157
33.446059,-112.078918,1,0,,201 SOUTH 4TH AVENUE PHOENIX AZ 85003,MCFAJAZ,MARICOPA COUNTY JAIL,201 SOUTH 4TH AVENUE,PHOENIX,MARICOPA,AZ,85003,9,PHO,PHO,USMS IGA,USMS IGA,Yes,0,12.09.2012,03.10.2007,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,COUNTY,0,0,0,0,33.446059,-112.078918
37.101109,-89.563425,1,0,,211 S. NEW MADRID ST. BENTON MO 63786,SCOTTMO,SCOTT COUNTY JAIL,211 S. NEW MADRID ST.,BENTON,SCOTT,MO,63786,8,CHI,STL,IGSA,IGSA,Yes,0,31.03.2014,03.12.2009,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,COUNTY (SHERIFF),0,0,0,0,37.101109,-89.563425
38.880675,-77.229338,1,0,,2675 PROSPERITY AVE. FAIRFAX VA 22031,WASHOLD,WASHINGTON FIELD OFFICE,2675 PROSPERITY AVE.,FAIRFAX,FAIRFAX,VA,22031,4,WAS,WAS,Other,HOLD,Yes,0,20.10.2017,07.02.2005,1,1,0,0,0,0,812,3529,2166,4065,1,0,0,0,0,0,0,0,0,0,0,1,FEDERAL,45,0.12,71,13,38.880675,-77.229338
36.802454,-76.378418,1,0,,2690 ELMHURST LANE PORTSMOUTH VA 23701,HRREGVA,HAMPTON ROADS REGIONAL JAIL,2690 ELMHURST LANE,PORTSMOUTH,PORTSMOUTH CITY,VA,23701,4,WAS,WAS,USMS IGA,USMS IGA,Yes,0,10.03.2014,16.06.2000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,COUNTY (JAILER),0,0,0,0,36.802454,-76.378418
29.711648,-95.377664,1,0,,2800 S MACGREGOR WAY HOUSTON TX 77021,HCPSYTX,HARRIS COUNTY PSYCHIATRIC CENTER,2800 S MACGREGOR WAY,HOUSTON,HARRIS,TX,77021,5,HOU,,Other,HOSPITAL,No,1,04.11.2017,19.10.2016,2,1,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,57,0.16,57,1,29.711648,-95.377664
13.444257,144.786297,1,0,,3 MASHBURN LANE MANGILAO GU 96913,DEPCOGU,DEPARTMENT OF CORRECTIONS - MANGILAO,3 MASHBURN LANE,MANGILAO,GUAM,GU,96913,9,SFR,AGA,IGSA,IGSA,Yes,1,04.11.2017,23.01.1995,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,FEDERAL,26,0.07,26,1,13.444257,144.786297
44.854147,-73.133491,1,0,,3649 LOWER NEWTON ROAD SWANTON VT 5488,VTSTALB,NORTHWEST STATE CORRECTIONAL CENTER,3649 LOWER NEWTON ROAD,SWANTON,FRANKLIN,VT,5488,2,BOS,BOS,USMS IGA,USMS IGA,Yes,0,02.11.2017,09.03.2004,3,0,0,0,0,1,19,100,54,74,0,0,0,0,0,0,0,0,0,0,0,0,COUNTY (CORRECTIONS),106,0.29,152,4,44.854147,-73.133491
34.075462,-117.352921,1,0,,400 N. PEPPER AVENUE COLTON CA 92324,ARRMCCA,ARROWHEAD REGIONAL MED CENTER,400 N. PEPPER AVENUE,COLTON,COUNTY,CA,92324,9,LOS,ADE,Other,HOSPITAL,No,0,26.10.2017,11.06.2014,1,1,0,0,0,0,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,,10,0.03,4,1,34.075462,-117.352921
32.574785,-116.919093,1,0,,446 ALTA ROAD SAN DIEGO CA 92158,SNDCOCA,SAN DIEGO COUNTY JAIL,446 ALTA ROAD,SAN DIEGO,SAN DIEGO,CA,92158,9,SND,SND,IGSA,IGSA,Yes,0,17.05.2016,11.11.2008,0,0,0,1,0,0,0,5,8,3,0,0,0,0,1,0,0,0,0,0,0,0,COUNTY,0,0,0,0,32.574785,-116.919093
39.783559,-104.848808,1,0,,4730 PARIS ST. DENVER CO 80239,DENHOLD,DENVER HOLD ROOM,4730 PARIS ST.,DENVER,DENVER,CO,80239,10,DEN,DEN,Other,HOLD,Yes,1,01.11.2017,07.10.2007,3,1,0,0,0,0,221,1475,1282,1209,0,0,0,0,0,0,0,0,0,0,0,0,FEDERAL,107,0.29,146,4,39.783559,-104.848808
