name,born,died,bornCountry_original,bornCountry_now,bornCity_original,bornCity_now,bornLocation,bornLong,bornLat,bornCoordinates,diedCountry_original,diedCountry_now,diedCity_original,diedCity_now,diedLocation,diedLong,diedLat,diedCoordinates,gender,year,category,motivation,institutionName,institutionCity,institutionCountry
Nelson Mandela,1918-07-18,2013-12-05,South Africa,South Africa,Qunu,Qunu,"Qunu, South Africa",28.6235619,-31.7881448,"-31.7881448, 28.6235619",South Africa,South Africa,Johannesburg,Johannesburg,"Johannesburg, South Africa",28.0473051,-26.2041028,"-26.2041028, 28.0473051",male,1993,peace,"""for their work for the peaceful termination of the apartheid regime, and for laying the foundations for a new democratic South Africa""",,,
Frederik Willem de Klerk,1936-03-18,0000-00-00,South Africa,South Africa,Johannesburg,Johannesburg,"Johannesburg, South Africa",28.0473051,-26.2041028,"-26.2041028, 28.0473051",,,,,,,,,male,1993,peace,"""for their work for the peaceful termination of the apartheid regime, and for laying the foundations for a new democratic South Africa""",,,
Nadine Gordimer,1923-11-20,2014-07-13,South Africa,South Africa,Springs,Springs,"Springs, South Africa",28.4630376,-26.2607243,"-26.2607243, 28.4630376",South Africa,South Africa,Johannesburg,Johannesburg,"Johannesburg, South Africa",28.0473051,-26.2041028,"-26.2041028, 28.0473051",female,1991,literature,"""who through her magnificent epic writing has - in the words of Alfred Nobel - been of very great benefit to humanity""",,,
Sydney Brenner,1927-01-13,0000-00-00,South Africa,South Africa,Germiston,Germiston,"Germiston, South Africa",28.1707794,-26.2258734,"-26.2258734, 28.1707794",,,,,,,,,male,2002,medicine,"""for their discoveries concerning genetic regulation of organ development and programmed cell death'""",The Molecular Sciences Institute,"Berkeley, CA",USA
John M. Coetzee,1940-02-09,0000-00-00,South Africa,South Africa,Cape Town,Cape Town,"Cape Town, South Africa",18.4240553,-33.9248685,"-33.9248685, 18.4240553",,,,,,,,,male,2003,literature,"""who in innumerable guises portrays the surprising involvement of the outsider""",,,
Michael Levitt,1947-05-09,0000-00-00,South Africa,South Africa,Pretoria,Pretoria,"Pretoria, South Africa",28.2292712,-25.7478676,"-25.7478676, 28.2292712",,,,,,,,,male,2013,chemistry,"""for the development of multiscale models for complex chemical systems""",Stanford University School of Medicine,"Stanford, CA",USA
Charles Thomson Rees Wilson,1869-02-14,1959-11-15,Scotland,Scotland,Glencorse,Glencorse,"Glencorse, Scotland",-3.2526271,55.8619946,"55.8619946, -3.2526271",Scotland,Scotland,Carlops,Carlops,"Carlops, Scotland",-3.3394339,55.788779,"55.788779, -3.3394339",male,1927,physics,"""for his method of making the paths of electrically charged particles visible by condensation of vapour""",University of Cambridge,Cambridge,United Kingdom
Sir William Ramsay,1852-10-02,1916-07-23,Scotland,Scotland,Glasgow,Glasgow,"Glasgow, Scotland",-4.251806,55.864237,"55.864237, -4.251806",United Kingdom,United Kingdom,High Wycombe,High Wycombe,"High Wycombe, United Kingdom",-0.748229,51.628611,"51.628611, -0.748229",male,1904,chemistry,"""in recognition of his services in the discovery of the inert gaseous elements in air, and his determination of their place in the periodic system""",University College,London,United Kingdom
Lord (Alexander R.) Todd,1907-10-02,1997-01-10,Scotland,Scotland,Glasgow,Glasgow,"Glasgow, Scotland",-4.251806,55.864237,"55.864237, -4.251806",United Kingdom,United Kingdom,Cambridge,Cambridge,"Cambridge, United Kingdom",0.121817,52.205337,"52.205337, 0.121817",male,1957,chemistry,"""for his work on nucleotides and nucleotide co-enzymes""",University of Cambridge,Cambridge,United Kingdom
John James Rickard Macleod,1876-09-06,1935-03-16,Scotland,Scotland,Cluny,Cluny,"Cluny, Scotland",-2.5173009,57.204922,"57.204922, -2.5173009",Scotland,Scotland,Aberdeen,Aberdeen,"Aberdeen, Scotland",-2.094278,57.149717,"57.149717, -2.094278",male,1923,medicine,"""for the discovery of insulin""",University of Toronto,Toronto,Canada
Sir Alexander Fleming,1881-08-06,1955-03-11,Scotland,Scotland,Lochfield,Lochfield,"Lochfield, Scotland",-4.286513,55.609843,"55.609843, -4.286513",United Kingdom,United Kingdom,London,London,"London, United Kingdom",-0.1277583,51.5073509,"51.5073509, -0.1277583",male,1945,medicine,"""for the discovery of penicillin and its curative effect in various infectious diseases""",London University,London,United Kingdom
Sir James W. Black,1924-06-14,2010-03-21,Scotland,Scotland,Uddingston,Uddingston,"Uddingston, Scotland",-4.0791271,55.815735,"55.815735, -4.0791271",,,,,,,,,male,1988,medicine,"""for their discoveries of important principles for drug treatment""","London University, King's College Hospital Medical School",London,United Kingdom
Arthur Henderson,1863-09-13,1935-10-20,Scotland,Scotland,Glasgow,Glasgow,"Glasgow, Scotland",-4.251806,55.864237,"55.864237, -4.251806",United Kingdom,United Kingdom,London,London,"London, United Kingdom",-0.1277583,51.5073509,"51.5073509, -0.1277583",male,1934,peace,,,,
Lord (John) Boyd Orr of Brechin,1880-09-23,1971-06-25,Scotland,Scotland,Kilmaurs,Kilmaurs,"Kilmaurs, Scotland",-4.527757,55.639161,"55.639161, -4.527757",Scotland,Scotland,Edzell,Edzell,"Edzell, Scotland",-2.655163,56.806022,"56.806022, -2.655163",male,1949,peace,,,,
James A. Mirrlees,1936-07-05,0000-00-00,Scotland,Scotland,Minnigaff,Minnigaff,"Minnigaff, Scotland",-4.483444,54.967523,"54.967523, -4.483444",,,,,,,,,male,1996,economics,"""for their fundamental contributions to the economic theory of incentives under asymmetric information""",University of Cambridge,Cambridge,United Kingdom
Angus Deaton,1945-10-19,0000-00-00,Scotland,Scotland,Edinburgh,Edinburgh,"Edinburgh, Scotland",-3.188267,55.953252,"55.953252, -3.188267",,,,,,,,,male,2015,economics,"""for his analysis of consumption, poverty, and welfare""",Princeton University,"Princeton, NJ",USA
Richard Henderson,1945-07-19,0000-00-00,Scotland,Scotland,Edinburgh,Edinburgh,"Edinburgh, Scotland",-3.188267,55.953252,"55.953252, -3.188267",,,,,,,,,male,2017,chemistry,"""for developing cryo-electron microscopy for the high-resolution structure determination of biomolecules in solution""",MRC Laboratory of Molecular Biology,Cambridge,United Kingdom
Derek Walcott,1930-01-23,2017-03-17,Saint Lucia,Saint Lucia,Castries,Castries,"Castries, Saint Lucia",-60.9874687,14.0101094,"14.0101094, -60.9874687",Saint Lucia,Saint Lucia,Gros-Islet,Gros-Islet,"Gros-Islet, Saint Lucia",-60.9452794,14.0843578,"14.0843578, -60.9452794",male,1992,literature,"""for a poetic oeuvre of great luminosity, sustained by a historical vision, the outcome of a multicultural commitment""",,,
Pavel Alekseyevich Cherenkov,1904-07-28,1990-01-06,Russia,Russia,Novaya Chigla,Novaya Chigla,"Novaya Chigla, Russia",40.4794612,51.2221617,"51.2221617, 40.4794612",USSR,USSR,,,,-73.4143936,41.1172688,"41.1172688, -73.4143936",male,1958,physics,"""for the discovery and the interpretation of the Cherenkov effect""",P.N. Lebedev Physical Institute,Moscow,USSR
Paul Karrer,1889-04-21,1971-06-18,Russia,Russia,Moscow,Moscow,"Moscow, Russia",37.6172999,55.755826,"55.755826, 37.6172999",Switzerland,Switzerland,Zurich,Zurich,"Zurich, Switzerland",8.541694,47.3768866,"47.3768866, 8.541694",male,1937,chemistry,"""for his investigations on carotenoids, flavins and vitamins A and B2""",University of Zurich,Zurich,Switzerland
Nikolay Nikolaevich Semenov,1896-04-03,1986-09-25,Russia,Russia,Saratov,Saratov,"Saratov, Russia",45.9608031,51.5923654,"51.5923654, 45.9608031",USSR,USSR,Moscow,Moscow,"Moscow, USSR",37.4024044,55.7190321,"55.7190321, 37.4024044",male,1956,chemistry,"""for their researches into the mechanism of chemical reactions""",Institute for Chemical Physics of the Academy of Sciences of the USSR,Moscow,USSR
Ilya Prigogine,1917-01-25,2003-05-28,Russia,Russia,Moscow,Moscow,"Moscow, Russia",37.6172999,55.755826,"55.755826, 37.6172999",Belgium,Belgium,Brussels,Brussels,"Brussels, Belgium",4.3517211,50.8503463,"50.8503463, 4.3517211",male,1977,chemistry,"""for his contributions to non-equilibrium thermodynamics, particularly the theory of dissipative structures""",Université Libre de Bruxelles,Brussels,Belgium
Ilya Prigogine,1917-01-25,2003-05-28,Russia,Russia,Moscow,Moscow,"Moscow, Russia",37.6172999,55.755826,"55.755826, 37.6172999",Belgium,Belgium,Brussels,Brussels,"Brussels, Belgium",4.3517211,50.8503463,"50.8503463, 4.3517211",male,1977,chemistry,"""for his contributions to non-equilibrium thermodynamics, particularly the theory of dissipative structures""",University of Texas,"Austin, TX",USA
Ivan Petrovich Pavlov,1849-09-14,1936-02-27,Russia,Russia,Ryazan,Ryazan,"Ryazan, Russia",39.7125857,54.6095418,"54.6095418, 39.7125857",Russia,Russia,Leningrad,Leningrad,"Leningrad, Russia",30.3350986,59.9342802,"59.9342802, 30.3350986",male,1904,medicine,"""in recognition of his work on the physiology of digestion, through which knowledge on vital aspects of the subject has been transformed and enlarged""",Military Medical Academy,St. Petersburg,Russia
Ivan Alekseyevich Bunin,1870-10-22,1953-11-08,Russia,Russia,Voronezh,Voronezh,"Voronezh, Russia",39.2088823,51.6754966,"51.6754966, 39.2088823",France,France,Paris,Paris,"Paris, France",2.3522219,48.856614,"48.856614, 2.3522219",male,1933,literature,"""for the strict artistry with which he has carried on the classical Russian traditions in prose writing""",,,
Boris Leonidovich Pasternak,1890-02-10,1960-05-30,Russia,Russia,Moscow,Moscow,"Moscow, Russia",37.6172999,55.755826,"55.755826, 37.6172999",Russia,Russia,Peredelkino,Peredelkino,"Peredelkino, Russia",37.3302826,55.6578097,"55.6578097, 37.3302826",male,1958,literature,"""for his important achievement both in contemporary lyrical poetry and in the field of the great Russian epic tradition""",,,
Mikhail Aleksandrovich Sholokhov,1905-05-24,1984-02-21,Russia,Russia,Veshenskaya,Veshenskaya,"Veshenskaya, Russia",41.7147171,49.6315639,"49.6315639, 41.7147171",USSR,USSR,Veshenskaya,Veshenskaya,"Veshenskaya, USSR",,,,male,1965,literature,"""for the artistic power and integrity with which, in his epic of the Don, he has given expression to a historic phase in the life of the Russian people""",,,
Aleksandr Isayevich Solzhenitsyn,1918-12-11,2008-08-03,Russia,Russia,Kislovodsk,Kislovodsk,"Kislovodsk, Russia",42.7280949,43.9056014,"43.9056014, 42.7280949",Russia,Russia,Troitse-Lykovo,Troitse-Lykovo,"Troitse-Lykovo, Russia",37.4030989,55.7884132,"55.7884132, 37.4030989",male,1970,literature,"""for the ethical force with which he has pursued the indispensable traditions of Russian literature""",,,
Wassily Leontief,1906-08-05,1999-02-05,Russia,Russia,St. Petersburg,St. Petersburg,"St. Petersburg, Russia",30.3350986,59.9342802,"59.9342802, 30.3350986",USA,USA,"New York, NY","New York, NY","New York, NY, USA",-74.0059728,40.7127753,"40.7127753, -74.0059728",male,1973,economics,"""for the development of the input-output method and for its application to important economic problems""",Harvard University,"Cambridge, MA",USA
Vitaly L. Ginzburg,1916-10-04,2009-11-08,Russia,Russia,Moscow,Moscow,"Moscow, Russia",37.6172999,55.755826,"55.755826, 37.6172999",,,,,,,,,male,2003,physics,"""for pioneering contributions to the theory of superconductors and superfluids""",P.N. Lebedev Physical Institute,Moscow,Russia
Leonid Hurwicz,1917-08-21,2008-06-24,Russia,Russia,Moscow,Moscow,"Moscow, Russia",37.6172999,55.755826,"55.755826, 37.6172999",USA,USA,"Minneapolis, MN","Minneapolis, MN","Minneapolis, MN, USA",-93.2650108,44.977753,"44.977753, -93.2650108",male,2007,economics,"""for having laid the foundations of mechanism design theory""",University of Minnesota,"Minneapolis, MN",USA
Andre Geim,1958-10-21,0000-00-00,Russia,Russia,Sochi,Sochi,"Sochi, Russia",39.7341543,43.6028079,"43.6028079, 39.7341543",,,,,,,,,male,2010,physics,"""for groundbreaking experiments regarding the two-dimensional material graphene""",University of Manchester,Manchester,United Kingdom
Konstantin Novoselov,1974-08-23,0000-00-00,Russia,Russia,Nizhny Tagil,Nizhny Tagil,"Nizhny Tagil, Russia",59.9816185,57.9214912,"57.9214912, 59.9816185",,,,,,,,,male,2010,physics,"""for groundbreaking experiments regarding the two-dimensional material graphene""",University of Manchester,Manchester,United Kingdom
George E. Palade,1912-11-19,2008-10-07,Romania,Romania,Iasi,Iasi,"Iasi, Romania",27.6014418,47.1584549,"47.1584549, 27.6014418",USA,USA,"Del Mar, CA","Del Mar, CA","Del Mar, CA, USA",-117.2653146,32.9594891,"32.9594891, -117.2653146",male,1974,medicine,"""for their discoveries concerning the structural and functional organization of the cell""","Yale University, School of Medicine","New Haven, CT",USA
Elie Wiesel,1928-09-30,2016-07-02,Romania,Romania,Sighet,Sighet,"Sighet, Romania",23.8976506,47.927707,"47.927707, 23.8976506",USA,USA,"New York, NY","New York, NY","New York, NY, USA",-74.0059728,40.7127753,"40.7127753, -74.0059728",male,1986,peace,,,,
Herta Müller,1953-08-17,0000-00-00,Romania,Romania,"Nitzkydorf, Banat","Nitzkydorf, Banat","Nitzkydorf, Banat, Romania",21.5359018,45.578502,"45.578502, 21.5359018",,,,,,,,,female,2009,literature,"""who, with the concentration of poetry and the frankness of prose, depicts the landscape of the dispossessed""",,,
Stefan W. Hell,1962-12-23,0000-00-00,Romania,Romania,Arad,Arad,"Arad, Romania",21.3122677,46.1865606,"46.1865606, 21.3122677",,,,,,,,,male,2014,chemistry,"""for the development of super-resolved fluorescence microscopy""",Max Planck Institute for Biophysical Chemistry,Göttingen,Germany
Stefan W. Hell,1962-12-23,0000-00-00,Romania,Romania,Arad,Arad,"Arad, Romania",21.3122677,46.1865606,"46.1865606, 21.3122677",,,,,,,,,male,2014,chemistry,"""for the development of super-resolved fluorescence microscopy""",German Cancer Research Center,Heidelberg,Germany
Antonio Caetano de Abreu Freire Egas Moniz,1874-11-29,1955-12-13,Portugal,Portugal,Avanca,Avanca,"Avanca, Portugal",-8.5666077,40.8068092,"40.8068092, -8.5666077",Portugal,Portugal,Lisbon,Lisbon,"Lisbon, Portugal",-9.1393366,38.7222524,"38.7222524, -9.1393366",male,1949,medicine,"""for his discovery of the therapeutic value of leucotomy in certain psychoses""",University of Lisbon,Lisbon,Portugal
Antonio Caetano de Abreu Freire Egas Moniz,1874-11-29,1955-12-13,Portugal,Portugal,Avanca,Avanca,"Avanca, Portugal",-8.5666077,40.8068092,"40.8068092, -8.5666077",Portugal,Portugal,Lisbon,Lisbon,"Lisbon, Portugal",-9.1393366,38.7222524,"38.7222524, -9.1393366",male,1949,medicine,"""for his discovery of the therapeutic value of leucotomy in certain psychoses""",Neurological Institute,Lisbon,Portugal
José Saramago,1922-11-16,2010-06-18,Portugal,Portugal,Azinhaga,Azinhaga,"Azinhaga, Portugal",-8.539144,39.3692437,"39.3692437, -8.539144",Spain,Spain,Lanzarote,Lanzarote,"Lanzarote, Spain",-13.5899733,29.0468535,"29.0468535, -13.5899733",male,1998,literature,"""who with parables sustained by imagination, compassion and irony continually enables us once again to apprehend an elusory reality""",,,
Georges Charpak,1924-08-01,2010-09-29,Poland,Poland,Dabrovica,Dabrovica,"Dabrovica, Poland",22.4600729,51.2731134,"51.2731134, 22.4600729",France,France,Paris,Paris,"Paris, France",2.3522219,48.856614,"48.856614, 2.3522219",male,1992,physics,"""for his invention and development of particle detectors, in particular the multiwire proportional chamber""",École Supérieure de Physique et Chimie,Paris,France
Georges Charpak,1924-08-01,2010-09-29,Poland,Poland,Dabrovica,Dabrovica,"Dabrovica, Poland",22.4600729,51.2731134,"51.2731134, 22.4600729",France,France,Paris,Paris,"Paris, France",2.3522219,48.856614,"48.856614, 2.3522219",male,1992,physics,"""for his invention and development of particle detectors, in particular the multiwire proportional chamber""",CERN,Geneva,Switzerland
Tadeus Reichstein,1897-07-20,1996-08-01,Poland,Poland,Wloclawek,Wloclawek,"Wloclawek, Poland",19.0677357,52.6483303,"52.6483303, 19.0677357",Switzerland,Switzerland,Basel,Basel,"Basel, Switzerland",7.5885761,47.5595986,"47.5595986, 7.5885761",male,1950,medicine,"""for their discoveries relating to the hormones of the adrenal cortex, their structure and biological effects""",Basel University,Basel,Switzerland
Lech Walesa,1943-09-29,0000-00-00,Poland,Poland,Popowo,Popowo,"Popowo, Poland",19.4243781,52.6870511,"52.6870511, 19.4243781",,,,,,,,,male,1983,peace,,,,
Henryk Sienkiewicz,1846-05-05,1916-11-15,Poland,Poland,Wola Okrzejska,Wola Okrzejska,"Wola Okrzejska, Poland",22.1336435,51.7494805,"51.7494805, 22.1336435",Switzerland,Switzerland,Vevey,Vevey,"Vevey, Switzerland",6.8419192,46.4628333,"46.4628333, 6.8419192",male,1905,literature,"""because of his outstanding merits as an epic writer""",,,
Mario Vargas Llosa,1936-03-28,0000-00-00,Peru,Peru,Arequipa,Arequipa,"Arequipa, Peru",-71.537451,-16.4090474,"-16.4090474, -71.537451",,,,,,,,,male,2010,literature,"""for his cartography of structures of power and his trenchant images of the individual's resistance, revolt, and defeat""",,,
Malala Yousafzai,1997-07-12,0000-00-00,Pakistan,Pakistan,Mingora,Mingora,"Mingora, Pakistan",72.3601512,34.7717466,"34.7717466, 72.3601512",,,,,,,,,female,2014,peace,"""for their struggle against the suppression of children and young people and for the right of all children to education""",,,
Ivar Giaever,1929-04-05,0000-00-00,Norway,Norway,Bergen,Bergen,"Bergen, Norway",5.3220544,60.3912628,"60.3912628, 5.3220544",,,,,,,,,male,1973,physics,"""for their experimental discoveries regarding tunneling phenomena in semiconductors and superconductors, respectively""",General Electric Company,"Schenectady, NY",USA
Christian Lous Lange,1869-09-17,1938-12-11,Norway,Norway,Stavanger,Stavanger,"Stavanger, Norway",5.7331074,58.9699756,"58.9699756, 5.7331074",Norway,Norway,Oslo,Oslo,"Oslo, Norway",10.7522454,59.9138688,"59.9138688, 10.7522454",male,1921,peace,,,,
