page,lowercase,pos,count,book,year,story
140,explain,VB,1,Lost in the city : stories /,1993,07: The Sunday Following Mother's Day
140,father,NN,2,Lost in the city : stories /,1993,07: The Sunday Following Mother's Day
140,few,JJ,1,Lost in the city : stories /,1993,07: The Sunday Following Mother's Day
140,fingers,NNS,1,Lost in the city : stories /,1993,07: The Sunday Following Mother's Day
140,for,IN,3,Lost in the city : stories /,1993,07: The Sunday Following Mother's Day
140,forward,RB,1,Lost in the city : stories /,1993,07: The Sunday Following Mother's Day
140,from,IN,3,Lost in the city : stories /,1993,07: The Sunday Following Mother's Day
140,fuckin,JJ,1,Lost in the city : stories /,1993,07: The Sunday Following Mother's Day
140,get,VB,1,Lost in the city : stories /,1993,07: The Sunday Following Mother's Day
140,give,VB,2,Lost in the city : stories /,1993,07: The Sunday Following Mother's Day
140,give,VBP,1,Lost in the city : stories /,1993,07: The Sunday Following Mother's Day
140,goddamn,JJ,1,Lost in the city : stories /,1993,07: The Sunday Following Mother's Day
140,good,JJ,1,Lost in the city : stories /,1993,07: The Sunday Following Mother's Day
140,good-bye,NN,1,Lost in the city : stories /,1993,07: The Sunday Following Mother's Day
140,guy,NN,1,Lost in the city : stories /,1993,07: The Sunday Following Mother's Day
140,had,VBD,5,Lost in the city : stories /,1993,07: The Sunday Following Mother's Day
140,hands,NNS,1,Lost in the city : stories /,1993,07: The Sunday Following Mother's Day
140,has,VBZ,1,Lost in the city : stories /,1993,07: The Sunday Following Mother's Day
140,hazel,NNP,2,Lost in the city : stories /,1993,07: The Sunday Following Mother's Day
140,he,PRP,13,Lost in the city : stories /,1993,07: The Sunday Following Mother's Day
140,hearing,VBG,1,Lost in the city : stories /,1993,07: The Sunday Following Mother's Day
140,hell,NN,1,Lost in the city : stories /,1993,07: The Sunday Following Mother's Day
140,hello,UH,1,Lost in the city : stories /,1993,07: The Sunday Following Mother's Day
140,her,PRP$,3,Lost in the city : stories /,1993,07: The Sunday Following Mother's Day
140,him,PRP,8,Lost in the city : stories /,1993,07: The Sunday Following Mother's Day
140,his,PRP$,2,Lost in the city : stories /,1993,07: The Sunday Following Mother's Day
140,how,WRB,1,Lost in the city : stories /,1993,07: The Sunday Following Mother's Day
140,hug,NN,1,Lost in the city : stories /,1993,07: The Sunday Following Mother's Day
140,i,PRP,14,Lost in the city : stories /,1993,07: The Sunday Following Mother's Day
140,if,IN,2,Lost in the city : stories /,1993,07: The Sunday Following Mother's Day
140,in,IN,7,Lost in the city : stories /,1993,07: The Sunday Following Mother's Day
140,instructions,NNS,1,Lost in the city : stories /,1993,07: The Sunday Following Mother's Day
140,is,VBZ,4,Lost in the city : stories /,1993,07: The Sunday Following Mother's Day
140,it,PRP,7,Lost in the city : stories /,1993,07: The Sunday Following Mother's Day
140,just,RB,4,Lost in the city : stories /,1993,07: The Sunday Following Mother's Day
140,keeps,VBZ,1,Lost in the city : stories /,1993,07: The Sunday Following Mother's Day
140,kinda,NN,1,Lost in the city : stories /,1993,07: The Sunday Following Mother's Day
140,kitchen,NN,1,Lost in the city : stories /,1993,07: The Sunday Following Mother's Day
140,know,VBP,1,Lost in the city : stories /,1993,07: The Sunday Following Mother's Day
140,knows,VBZ,1,Lost in the city : stories /,1993,07: The Sunday Following Mother's Day
140,leave,VB,1,Lost in the city : stories /,1993,07: The Sunday Following Mother's Day
140,leaves,VBZ,1,Lost in the city : stories /,1993,07: The Sunday Following Mother's Day
140,like,IN,1,Lost in the city : stories /,1993,07: The Sunday Following Mother's Day
140,look,VBP,1,Lost in the city : stories /,1993,07: The Sunday Following Mother's Day
140,looking,VBG,1,Lost in the city : stories /,1993,07: The Sunday Following Mother's Day
140,lost,NNP,1,Lost in the city : stories /,1993,07: The Sunday Following Mother's Day
140,maddie,NNP,3,Lost in the city : stories /,1993,07: The Sunday Following Mother's Day
140,madeleine,NNP,2,Lost in the city : stories /,1993,07: The Sunday Following Mother's Day
140,man,NN,1,Lost in the city : stories /,1993,07: The Sunday Following Mother's Day
140,manage,VB,1,Lost in the city : stories /,1993,07: The Sunday Following Mother's Day
140,maybe,RB,1,Lost in the city : stories /,1993,07: The Sunday Following Mother's Day
140,me,PRP,8,Lost in the city : stories /,1993,07: The Sunday Following Mother's Day
140,mean,VBP,1,Lost in the city : stories /,1993,07: The Sunday Following Mother's Day
140,months,NNS,1,Lost in the city : stories /,1993,07: The Sunday Following Mother's Day
140,my,PRP$,1,Lost in the city : stories /,1993,07: The Sunday Following Mother's Day
140,n't,RB,4,Lost in the city : stories /,1993,07: The Sunday Following Mother's Day
140,near,IN,1,Lost in the city : stories /,1993,07: The Sunday Following Mother's Day
140,neck,NN,1,Lost in the city : stories /,1993,07: The Sunday Following Mother's Day
140,need,NN,1,Lost in the city : stories /,1993,07: The Sunday Following Mother's Day
140,new,JJ,1,Lost in the city : stories /,1993,07: The Sunday Following Mother's Day
140,newly,RB,1,Lost in the city : stories /,1993,07: The Sunday Following Mother's Day
140,no,DT,2,Lost in the city : stories /,1993,07: The Sunday Following Mother's Day
140,not,RB,3,Lost in the city : stories /,1993,07: The Sunday Following Mother's Day
140,on,IN,2,Lost in the city : stories /,1993,07: The Sunday Following Mother's Day
140,or,CC,1,Lost in the city : stories /,1993,07: The Sunday Following Mother's Day
140,other,JJ,1,Lost in the city : stories /,1993,07: The Sunday Following Mother's Day
140,others,NNS,1,Lost in the city : stories /,1993,07: The Sunday Following Mother's Day
140,outside,JJ,1,Lost in the city : stories /,1993,07: The Sunday Following Mother's Day
140,overwhelming,JJ,1,Lost in the city : stories /,1993,07: The Sunday Following Mother's Day
140,pal,NN,1,Lost in the city : stories /,1993,07: The Sunday Following Mother's Day
140,peach,NN,1,Lost in the city : stories /,1993,07: The Sunday Following Mother's Day
140,pen,NN,1,Lost in the city : stories /,1993,07: The Sunday Following Mother's Day
140,pick,VB,1,Lost in the city : stories /,1993,07: The Sunday Following Mother's Day
140,pitcher,NN,1,Lost in the city : stories /,1993,07: The Sunday Following Mother's Day
140,places,NNS,1,Lost in the city : stories /,1993,07: The Sunday Following Mother's Day
140,pulled,VBD,1,Lost in the city : stories /,1993,07: The Sunday Following Mother's Day
140,remember,VB,1,Lost in the city : stories /,1993,07: The Sunday Following Mother's Day
140,restaurant,NN,1,Lost in the city : stories /,1993,07: The Sunday Following Mother's Day
140,said,VBD,3,Lost in the city : stories /,1993,07: The Sunday Following Mother's Day
140,sam,NNP,5,Lost in the city : stories /,1993,07: The Sunday Following Mother's Day
140,scares,VBZ,1,Lost in the city : stories /,1993,07: The Sunday Following Mother's Day
140,seconds,NNS,1,Lost in the city : stories /,1993,07: The Sunday Following Mother's Day
140,see,VB,2,Lost in the city : stories /,1993,07: The Sunday Following Mother's Day
140,sends,VBZ,2,Lost in the city : stories /,1993,07: The Sunday Following Mother's Day
140,several,JJ,1,Lost in the city : stories /,1993,07: The Sunday Following Mother's Day
140,she,PRP,6,Lost in the city : stories /,1993,07: The Sunday Following Mother's Day
140,so,IN,2,Lost in the city : stories /,1993,07: The Sunday Following Mother's Day
140,so,RB,2,Lost in the city : stories /,1993,07: The Sunday Following Mother's Day
140,some,DT,3,Lost in the city : stories /,1993,07: The Sunday Following Mother's Day
140,something,NN,1,Lost in the city : stories /,1993,07: The Sunday Following Mother's Day
140,sometimes,RB,3,Lost in the city : stories /,1993,07: The Sunday Following Mother's Day
140,son,NN,1,Lost in the city : stories /,1993,07: The Sunday Following Mother's Day
140,speak,VB,1,Lost in the city : stories /,1993,07: The Sunday Following Mother's Day
140,squeezed,VBD,1,Lost in the city : stories /,1993,07: The Sunday Following Mother's Day
140,take,VB,1,Lost in the city : stories /,1993,07: The Sunday Following Mother's Day
140,taken,VBN,1,Lost in the city : stories /,1993,07: The Sunday Following Mother's Day
140,taking,VBG,1,Lost in the city : stories /,1993,07: The Sunday Following Mother's Day
140,tell,VBP,1,Lost in the city : stories /,1993,07: The Sunday Following Mother's Day
140,than,IN,1,Lost in the city : stories /,1993,07: The Sunday Following Mother's Day
140,that,DT,3,Lost in the city : stories /,1993,07: The Sunday Following Mother's Day
140,that,IN,1,Lost in the city : stories /,1993,07: The Sunday Following Mother's Day
140,the,DT,12,Lost in the city : stories /,1993,07: The Sunday Following Mother's Day
140,them,PRP,2,Lost in the city : stories /,1993,07: The Sunday Following Mother's Day
140,there,EX,1,Lost in the city : stories /,1993,07: The Sunday Following Mother's Day
140,they,PRP,4,Lost in the city : stories /,1993,07: The Sunday Following Mother's Day
140,thicker,JJR,1,Lost in the city : stories /,1993,07: The Sunday Following Mother's Day
140,things,NNS,3,Lost in the city : stories /,1993,07: The Sunday Following Mother's Day
140,think,VB,2,Lost in the city : stories /,1993,07: The Sunday Following Mother's Day
140,think,VBP,2,Lost in the city : stories /,1993,07: The Sunday Following Mother's Day
140,this,DT,3,Lost in the city : stories /,1993,07: The Sunday Following Mother's Day
140,thousand,CD,1,Lost in the city : stories /,1993,07: The Sunday Following Mother's Day
140,through,IN,1,Lost in the city : stories /,1993,07: The Sunday Following Mother's Day
140,times,NNS,1,Lost in the city : stories /,1993,07: The Sunday Following Mother's Day
140,to,TO,12,Lost in the city : stories /,1993,07: The Sunday Following Mother's Day
140,took,VBD,1,Lost in the city : stories /,1993,07: The Sunday Following Mother's Day
140,tree,NN,1,Lost in the city : stories /,1993,07: The Sunday Following Mother's Day
140,trying,VBG,1,Lost in the city : stories /,1993,07: The Sunday Following Mother's Day
140,turns,NNS,1,Lost in the city : stories /,1993,07: The Sunday Following Mother's Day
140,two,CD,1,Lost in the city : stories /,1993,07: The Sunday Following Mother's Day
140,under,IN,1,Lost in the city : stories /,1993,07: The Sunday Following Mother's Day
140,up,RP,1,Lost in the city : stories /,1993,07: The Sunday Following Mother's Day
140,us,PRP,2,Lost in the city : stories /,1993,07: The Sunday Following Mother's Day
140,usually,RB,1,Lost in the city : stories /,1993,07: The Sunday Following Mother's Day
140,want,VB,1,Lost in the city : stories /,1993,07: The Sunday Following Mother's Day
140,want,VBP,2,Lost in the city : stories /,1993,07: The Sunday Following Mother's Day
140,wants,VBZ,1,Lost in the city : stories /,1993,07: The Sunday Following Mother's Day
140,was,VBD,1,Lost in the city : stories /,1993,07: The Sunday Following Mother's Day
140,water,NN,1,Lost in the city : stories /,1993,07: The Sunday Following Mother's Day
140,way,NN,1,Lost in the city : stories /,1993,07: The Sunday Following Mother's Day
140,we,PRP,1,Lost in the city : stories /,1993,07: The Sunday Following Mother's Day
140,weaned,VBN,1,Lost in the city : stories /,1993,07: The Sunday Following Mother's Day
140,weekends,NNS,1,Lost in the city : stories /,1993,07: The Sunday Following Mother's Day
140,were,VBD,2,Lost in the city : stories /,1993,07: The Sunday Following Mother's Day
140,what,WP,5,Lost in the city : stories /,1993,07: The Sunday Following Mother's Day
140,who,WP,2,Lost in the city : stories /,1993,07: The Sunday Following Mother's Day
140,why,WRB,1,Lost in the city : stories /,1993,07: The Sunday Following Mother's Day
140,window,NN,1,Lost in the city : stories /,1993,07: The Sunday Following Mother's Day
140,wiped,VBD,1,Lost in the city : stories /,1993,07: The Sunday Following Mother's Day
140,wish,VBP,1,Lost in the city : stories /,1993,07: The Sunday Following Mother's Day
140,with,IN,2,Lost in the city : stories /,1993,07: The Sunday Following Mother's Day
140,without,IN,1,Lost in the city : stories /,1993,07: The Sunday Following Mother's Day
140,word,NN,3,Lost in the city : stories /,1993,07: The Sunday Following Mother's Day
140,work,NN,1,Lost in the city : stories /,1993,07: The Sunday Following Mother's Day
140,would,MD,2,Lost in the city : stories /,1993,07: The Sunday Following Mother's Day
140,write,VB,4,Lost in the city : stories /,1993,07: The Sunday Following Mother's Day
140,write,VBP,1,Lost in the city : stories /,1993,07: The Sunday Following Mother's Day
140,writing,VBG,1,Lost in the city : stories /,1993,07: The Sunday Following Mother's Day
140,written,VBN,1,Lost in the city : stories /,1993,07: The Sunday Following Mother's Day
140,you,PRP,6,Lost in the city : stories /,1993,07: The Sunday Following Mother's Day
140,your,PRP$,1,Lost in the city : stories /,1993,07: The Sunday Following Mother's Day
141,!,0,1,Lost in the city : stories /,1993,07: The Sunday Following Mother's Day
141,',',8,Lost in the city : stories /,1993,07: The Sunday Following Mother's Day
141,ll,MD,2,Lost in the city : stories /,1993,07: The Sunday Following Mother's Day
141,re,VBP,1,Lost in the city : stories /,1993,07: The Sunday Following Mother's Day
141,s,POS,7,Lost in the city : stories /,1993,07: The Sunday Following Mother's Day
141,s,VBZ,5,Lost in the city : stories /,1993,07: The Sunday Following Mother's Day
141,ve,VBP,2,Lost in the city : stories /,1993,07: The Sunday Following Mother's Day
141,",",",",16,Lost in the city : stories /,1993,07: The Sunday Following Mother's Day
141,--,:,1,Lost in the city : stories /,1993,07: The Sunday Following Mother's Day
141,-rcb-,-RRB-,1,Lost in the city : stories /,1993,07: The Sunday Following Mother's Day
141,0,0,26,Lost in the city : stories /,1993,07: The Sunday Following Mother's Day
141,:,:,1,Lost in the city : stories /,1993,07: The Sunday Following Mother's Day
141,_,CD,1,Lost in the city : stories /,1993,07: The Sunday Following Mother's Day
141,``,``,9,Lost in the city : stories /,1993,07: The Sunday Following Mother's Day
141,a,DT,9,Lost in the city : stories /,1993,07: The Sunday Following Mother's Day
141,adults,NNS,1,Lost in the city : stories /,1993,07: The Sunday Following Mother's Day
141,again,RB,1,Lost in the city : stories /,1993,07: The Sunday Following Mother's Day
141,ago,RB,1,Lost in the city : stories /,1993,07: The Sunday Following Mother's Day
