script_id,imdb_id,title,year,gross,lines_data
8115,tt0129332,Ravenous,1999,3,77777777777777800000000000000000000
1267,tt0089886,Real Genius,1985,31,744777777763334000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
3182,tt0047396,Rear Window,1954,30,77732343443332500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
4288,tt2304953,Reasonable Doubt,2014,,77775677775235400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
6313,tt0289765,Red Dragon,2002,139,7777577777737750000000000000000000000000
8417,tt0095963,Red Heat,1988,74,77777777777777800000000000000000000000000000000000000000000000000000000000000000
8490,tt1748179,Red Lights,2012,,55331221001512600000000000000000000000000000000000000000000000000000000000000000000000000000000000000
1269,tt0199753,Red Planet,2000,28,7435777777645530000000000000000000000000000000000000000000000000000000000000000000000000000
3189,tt1486185,Red Riding Hood,2011,41,4234200001322000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
8054,tt0105226,Red Rock West,1993,5,77777773476667800000000000000000000000
7647,tt1012804,Redbelt,2008,2,757556634377777000000000000000000000000000000000000000000000000000000000000000000000000
3190,tt0184858,Reindeer Games,2000,37,77777777777777800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
5461,tt3704050,Remember,2015,,435777746767778000000000000000000000000000000000000000000000000000000000000000000
3194,tt1403981,Remember Me,2010,21,5235577434776660000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
4863,tt0294870,Rent,2005,39,777777767377743000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
1273,tt0087995,Repo Man,1984,,7755773445467770000000000000000000000000000000000000000000000000000000000000000000000000000000
4866,tt0180093,Requiem for a Dream,2000,5,6567124311365000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
3202,tt0105236,Reservoir Dogs,1992,5,7777777777777780000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
3204,tt0120804,Resident Evil,2002,59,33436342445376300000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
6054,tt1855325,Resident Evil: Retribution,2012,46,4422000011547640000000000000000000000000000000000000000
4871,tt0122459,Return to Me,2000,52,77203056624564800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
7426,tt0100485,Revenge,1990,32,77777763345644500000000000000000000000000000000000000000000000000
3209,tt0959337,Revolutionary Road,2008,27,424443453467530000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
6731,tt0102789,Ricochet,1991,45,6537773377677670000000000000000000000000000000000
7252,tt1411250,Riddick,2013,44,6477777777767680000000000000000000000000000000000
3212,tt1446192,Rise of the Guardians,2012,112,77655763655777500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
3213,tt1318514,Rise of the Planet of the Apes,2011,194,4325475765777780000000000000000000000000000000000000000000000000000000000
7544,tt0086200,Risky Business,1983,175,7777777565557770000000000000000000000000000000000000000000000000000000000000000000000000000000000000
3216,tt0120801,RKO 281,1999,,67777465576610500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
1283,tt0102798,Robin Hood: Prince of Thieves,1991,343,7777777776457770000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
8199,tt1336608,Rock of Ages,2012,42,46777306777777800000000000000000000000000000000000
1285,tt1032755,RocknRolla,2008,6,7777777755772580000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
1284,tt0075148,Rocky,1976,477,7777457777777770000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
7878,tt0479143,Rocky Balboa,2006,93,7757777777777670000000000000000000000000000000000000000000000000000000000000000000000000000000
7875,tt0079817,Rocky II,1979,,7767646766757780000000000000000000000000000
7876,tt0084602,Rocky III,1982,47,777777777354778000000000000000000000000000000000000000000000000000000000000000
7877,tt0100507,Rocky V,1990,84,6747776674777780000000
8446,tt0076637,Rolling Thunder,1977,,776675776345778000000000000000000000000000000000000000000
1286,tt1645131,Romeo & Juliet,2013,1,7777753777777740000000000000000000000000000000000000000000000000000000000000000000
4888,tt0117509,Romeo + Juliet,1996,91,777766677777776000000000000000000000000000000000000000000000000000000000000000000000
1287,tt0122690,Ronin,1998,77,577735674577778000000000000000000000000000000000000000000000000000000000000000000000000000000
5462,tt3170832,Room,2015,10,533434333654443000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
1292,tt0041827,Roughshod,1949,,4344777777777750000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
8526,tt0128442,Rounders,1998,42,7774537456765760000000000000000
7545,tt2199571,Run All Night,2015,27,77777775255676700000000000000000000000000000000000000000000000000000000000000
3242,tt0163187,Runaway Bride,1999,260,6443524001345250000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
8210,tt2364841,Runner Runner,2013,20,657777777777778000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
6372,tt0091875,Running Scared,1986,90,777777777777538000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
3244,tt1979320,Rush,2013,28,77434665577767800000000000000000000000000000000000000000000000000000000000000000000000000000
3248,tt0120812,Rush Hour,1998,261,765647766744777000000000000000000000000000000000000000000000000000000000000000000000000000000
3250,tt0266915,Rush Hour 2,2001,347,67777777777645600000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
1291,tt0128445,Rushmore,1998,31,777777775777777000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
3254,tt2053425,Rust and Bone,2012,2,777333577743443000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
1297,tt1231277,S. Darko,2009,,2442302574301440000000000000000000000000000000000000000000000000000000000000000000000000000
3345,tt0258153,S1m0ne,2002,14,44545434334577800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
7977,tt1742334,Sabotage,2014,11,5463765423467770000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
7522,tt1599348,Safe House,2012,137,3336777777765580000000000000000000000000000000000000000000000000000000000000000000000
9111,tt1862079,Safety Not Guaranteed,2012,4,13044333453255500000000000000000000000000000000000000000000000000000000000000000000000000
6058,tt0944835,Salt,2010,130,3434475755416670000000000000000000000000000000000000000000000000
4906,tt0047443,Salt of the Earth,1954,,255106400002772000000000000000000000000000000000000000000000
7930,tt2126355,San Andreas,2015,159,7467777754177780000000000000000000000000000000000000000000000000000000000000000
4912,tt0486569,Sasquatch Mountain,2006,,434566545736720000000000000000000000000000000000000000000000000000000000000000000000
1295,tt0206275,Save the Last Dance,2001,139,1444431321177340000000000000000000000000000000000000000000000000000000000000000000000000000000000000
3265,tt2140373,Saving Mr. Banks,2013,89,243333200002341000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
3270,tt0120815,Saving Private Ryan,1998,400,77777777777777800000000000000000000000000000000000000000000000000000000000000000000000000000
3271,tt0387564,Saw,2004,77,7777777777777560000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
7344,tt0890870,Saw IV,2007,80,656766677566543000000000000000000000000000000000000000000000000000000
4914,tt0098258,Say Anything...,1989,45,1312223345214710000000000000000000000000000000000000000000000000000000000000000000000000000000
6613,tt0081455,Scanners,1981,,7777777777777780000000000000000000000000000000000
1305,tt0086250,Scarface,1983,1,74577777777777700000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
4918,tt0257106,Scary Movie 2,2001,109,43776577765443800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
9116,tt0108052,Schindler's List,1993,201,77777777777635400000000000000000000000000000000000000000000000000000000000000000000
8216,tt0332379,School of Rock,2003,117,77766773556766600000000000000
7058,tt0267913,Scooby-Doo,2002,229,425767777775254000000000000000000000000000000000000000000000000000000000000000000000
3280,tt0446029,Scott Pilgrim vs. the World,2010,34,465471555764455000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
4920,tt0117571,Scream,1996,202,100243434430065000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
